ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Domain,Phylum,Class,Order,Family,Genus,Species,DADA2_ID,Compartment,Treatment,ASV_Label,Condition,Label_full
ASV_1235,5.31801120577125,-21.470010495436032,4.487105744871155,-4.7848238299212476,1.7113737142926094e-6,1.9974705293723013e-4,d__Bacteria,Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,A. thaliana,23d80b22e9fe9653d696c3cf3167a901,Root,Caterpillar OS,ASV_1235 (Sphingobacteriaceae),A. thaliana-Root-Caterpillar OS,Sphingobacteriaceae | Mucilaginibacter_ASV-1235
ASV_1038,6.842333756725102,-20.79499321452545,4.486793383520173,-4.634711571721732,3.5743549807427575e-6,3.005521916664553e-4,d__Bacteria,Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,A. thaliana,22d9d069388ed12b53fe6c9b3588ac27,Root,Caterpillar OS,ASV_1038 (Sphingobacteriaceae),A. thaliana-Root-Caterpillar OS,Sphingobacteriaceae | Mucilaginibacter_ASV-1038
ASV_1037,9.820556731795092,18.987729987200282,4.000499358599121,4.746339965381055,2.0713046351965544e-6,2.5399373089097745e-4,d__Bacteria,Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,67-14,67-14,A. thaliana,3c909a95f78f1fb183d8c10f33f0fbe5,Root,meJA 0.1mM,ASV_1037 (67-14),A. thaliana-Root-meJA 0.1mM,67-14 | 67-14_ASV-1037
ASV_1037,9.820556731795092,21.225268508134125,3.996934243897414,5.31038721503643,1.0939256488086561e-7,2.7153665549317086e-6,d__Bacteria,Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,67-14,67-14,A. thaliana,3c909a95f78f1fb183d8c10f33f0fbe5,Root,meJA 1mM,ASV_1037 (67-14),A. thaliana-Root-meJA 1mM,67-14 | 67-14_ASV-1037
ASV_956,5.8384990674978345,-22.26336461278405,4.273408276939841,-5.209744346900244,1.8910101524747962e-7,7.03996065335617e-5,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Micrococcales,Microbacteriaceae,NA,B. oleracea,87d662e1ccfdd7bd0f6d01b2dabe4c8d,Root,meJA 0.1mM,ASV_956 (Microbacteriaceae),B. oleracea-Root-meJA 0.1mM,Microbacteriaceae | ASV-956
ASV_956,5.8384990674978345,-22.252832251381083,4.273408276939842,-5.207279718968529,1.9162911485054974e-7,2.6489039952802914e-5,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Micrococcales,Microbacteriaceae,NA,B. oleracea,87d662e1ccfdd7bd0f6d01b2dabe4c8d,Root,meJA 1mM,ASV_956 (Microbacteriaceae),B. oleracea-Root-meJA 1mM,Microbacteriaceae | ASV-956
ASV_956,5.8384990674978345,-22.442603123108743,4.273408276939841,-5.251687100484521,1.5071233295386891e-7,4.363959329753138e-5,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Micrococcales,Microbacteriaceae,NA,B. oleracea,87d662e1ccfdd7bd0f6d01b2dabe4c8d,Root,Caterpillar OS,ASV_956 (Microbacteriaceae),B. oleracea-Root-Caterpillar OS,Microbacteriaceae | ASV-956
ASV_78,12.783770001210181,19.131695912245522,4.116461495584353,4.64760715793594,3.358076573891085e-6,6.73165196273859e-4,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Micrococcales,Micrococcaceae,NA,B. oleracea,c1d8f746065975c3dc82d29b9eee6f45,Root,meJA 0.1mM,ASV_78 (Micrococcaceae),B. oleracea-Root-meJA 0.1mM,Micrococcaceae | ASV-78
ASV_78,12.783770001210181,20.600128582114,4.11405387644929,5.007257853388473,5.521094250315492e-7,6.200878979885587e-5,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Micrococcales,Micrococcaceae,NA,B. oleracea,c1d8f746065975c3dc82d29b9eee6f45,Root,meJA 1mM,ASV_78 (Micrococcaceae),B. oleracea-Root-meJA 1mM,Micrococcaceae | ASV-78
ASV_605,7.124424783262061,20.49652900137359,4.289271242814461,4.778557438098629,1.7655732878887593e-6,1.762630665742278e-4,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Micrococcales,Micrococcaceae,NA,B. oleracea,281d4badbcc99017d98c9a0aa90e6fb2,Root,meJA 1mM,ASV_605 (Micrococcaceae),B. oleracea-Root-meJA 1mM,Micrococcaceae | ASV-605
ASV_78,12.783770001210181,17.644841386870798,4.12143038445438,4.281242127351068,1.858530049047708e-5,0.0028490172398931333,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Micrococcales,Micrococcaceae,NA,B. oleracea,c1d8f746065975c3dc82d29b9eee6f45,Root,Caterpillar OS,ASV_78 (Micrococcaceae),B. oleracea-Root-Caterpillar OS,Micrococcaceae | ASV-78
ASV_605,7.124424783262061,16.20946648922985,4.314163553658376,3.7572674952214906,1.7177884535934324e-4,0.02356082478981308,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Micrococcales,Micrococcaceae,NA,B. oleracea,281d4badbcc99017d98c9a0aa90e6fb2,Root,Caterpillar OS,ASV_605 (Micrococcaceae),B. oleracea-Root-Caterpillar OS,Micrococcaceae | ASV-605
ASV_453,40.679562116210164,23.856018125276666,3.995006191017264,5.971459613483631,2.351402741189159e-9,1.751011241272194e-7,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Micromonosporales,Micromonosporaceae,Actinoplanes,A. thaliana,8797e4b6612cb74af7a6866d0bda937f,Root,meJA 1mM,ASV_453 (Micromonosporaceae),A. thaliana-Root-meJA 1mM,Micromonosporaceae | Actinoplanes_ASV-453
ASV_914,13.201027817655945,22.84912311567937,3.996004941437105,5.717991706852598,1.0779040227108449e-8,4.300067119171478e-7,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Micromonosporales,Micromonosporaceae,Actinoplanes,A. thaliana,05f6970d3f265f7f66482f7f75e274ba,Root,meJA 1mM,ASV_914 (Micromonosporaceae),A. thaliana-Root-meJA 1mM,Micromonosporaceae | Actinoplanes_ASV-914
ASV_748,13.701123585985078,-23.598411962260762,3.9953554037403616,-5.906461272548735,3.4953441646947748e-9,1.714466312782787e-6,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Pseudonocardiales,Pseudonocardiaceae,Saccharothrix,A. thaliana,5a3db50b2c047d9a711496828a8028cc,Root,meJA 0.1mM,ASV_748 (Pseudonocardiaceae),A. thaliana-Root-meJA 0.1mM,Pseudonocardiaceae | Saccharothrix_ASV-748
ASV_190,307.5353612072539,15.590417032467883,4.0452803179203265,3.853976932921894,1.1621454929429444e-4,0.013154593022042636,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Pseudonocardiales,Pseudonocardiaceae,Kutzneria,A. thaliana,54ae4115ee34c0e007a0c10c88554d22,Root,meJA 0.1mM,ASV_190 (Pseudonocardiaceae),A. thaliana-Root-meJA 0.1mM,Pseudonocardiaceae | Kutzneria_ASV-190
ASV_190,307.5353612072539,26.167392975944395,3.9945895072731155,6.5507088846802235,5.7264594930603225e-11,2.7648063745908973e-8,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Pseudonocardiales,Pseudonocardiaceae,Kutzneria,A. thaliana,54ae4115ee34c0e007a0c10c88554d22,Root,meJA 1mM,ASV_190 (Pseudonocardiaceae),A. thaliana-Root-meJA 1mM,Pseudonocardiaceae | Kutzneria_ASV-190
ASV_748,13.701123585985078,-22.18195734256669,4.486123305496819,-4.94457147786983,7.63115387957424e-7,1.4036553667241868e-4,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Pseudonocardiales,Pseudonocardiaceae,Saccharothrix,A. thaliana,5a3db50b2c047d9a711496828a8028cc,Root,Caterpillar OS,ASV_748 (Pseudonocardiaceae),A. thaliana-Root-Caterpillar OS,Pseudonocardiaceae | Saccharothrix_ASV-748
ASV_1184,5.199072736361881,-25.305981319497906,3.9967390021170477,-6.331657210063876,2.425418677811518e-10,3.5690035843996485e-7,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Streptomycetales,Streptomycetaceae,Streptomyces,A. thaliana,ef95b652667dc79202be341a1f946175,Root,meJA 0.1mM,ASV_1184 (Streptomycetaceae),A. thaliana-Root-meJA 0.1mM,Streptomycetaceae | Streptomyces_ASV-1184
ASV_1165,6.974292888869528,21.87072105452341,3.9959996078839053,5.473153954112904,4.4209571673235414e-8,9.974353175268026e-6,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Streptomycetales,Streptomycetaceae,Streptomyces,A. thaliana,de59c84427399dcb97f0100bc8a82dff,Root,meJA 0.1mM,ASV_1165 (Streptomycetaceae),A. thaliana-Root-meJA 0.1mM,Streptomycetaceae | Streptomyces_ASV-1165
ASV_415,12.489303207083099,-19.132735195843434,3.1377981000812287,-6.097503595068192,1.0773769738448503e-9,9.25715445988229e-8,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Streptomycetales,Streptomycetaceae,Streptomyces,A. thaliana,f82634319380bb513f537c8f658feb2a,Root,meJA 1mM,ASV_415 (Streptomycetaceae),A. thaliana-Root-meJA 1mM,Streptomycetaceae | Streptomyces_ASV-415
ASV_1060,11.222799167610116,22.69715094312165,3.996265348433344,5.6795905587249385,1.3501755102419456e-8,4.7129563904382914e-7,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Streptomycetales,Streptomycetaceae,Streptomyces,A. thaliana,cdafb3ebedd3200cb50d81857208158d,Root,meJA 1mM,ASV_1060 (Streptomycetaceae),A. thaliana-Root-meJA 1mM,Streptomycetaceae | Streptomyces_ASV-1060
ASV_1063,7.261823780215797,22.39341029925805,4.448009819791129,5.03447861100037,4.791511707451277e-7,1.3357180326205388e-4,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Streptomycetales,Streptomycetaceae,Streptomyces,A. thaliana,3bc9a5ccb2e7b4122351bd8d4098515f,Root,Caterpillar OS,ASV_1063 (Streptomycetaceae),A. thaliana-Root-Caterpillar OS,Streptomycetaceae | Streptomyces_ASV-1063
ASV_1067,5.513059531266766,22.09451711063026,4.448473459635157,4.96676383732822,6.807941042918139e-7,1.3357180326205388e-4,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Streptomycetales,Streptomycetaceae,Streptomyces,A. thaliana,f8267b7b9d22361205821e19ee6f9fa2,Root,Caterpillar OS,ASV_1067 (Streptomycetaceae),A. thaliana-Root-Caterpillar OS,Streptomycetaceae | Streptomyces_ASV-1067
ASV_1184,5.199072736361881,-19.696455160372604,4.487355566125903,-4.389323482421802,1.1370382842456509e-5,8.161716269597441e-4,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Streptomycetales,Streptomycetaceae,Streptomyces,A. thaliana,ef95b652667dc79202be341a1f946175,Root,Caterpillar OS,ASV_1184 (Streptomycetaceae),A. thaliana-Root-Caterpillar OS,Streptomycetaceae | Streptomyces_ASV-1184
ASV_527,61.254074068943105,-20.387832544582963,3.899391668152823,-5.228464919565483,1.709232564973464e-7,2.3953673517699548e-5,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Streptosporangiales,Streptosporangiaceae,Nonomuraea,A. thaliana,157358958a1bddbac8acda1617734a9e,Root,meJA 0.1mM,ASV_527 (Streptosporangiaceae),A. thaliana-Root-meJA 0.1mM,Streptosporangiaceae | Nonomuraea_ASV-527
ASV_1447,13.938501409223692,22.702445496975898,3.9959289831778797,5.681393636510805,1.3360159012101291e-8,4.7129563904382914e-7,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Streptosporangiales,Streptosporangiaceae,Nonomuraea,A. thaliana,ece0c8cbf80712fba4ed23eabfb37dab,Root,meJA 1mM,ASV_1447 (Streptosporangiaceae),A. thaliana-Root-meJA 1mM,Streptosporangiaceae | Nonomuraea_ASV-1447
ASV_527,61.254074068943105,-20.245378582368684,4.3785542807205635,-4.623758730481462,3.7684817074361633e-6,3.0807337958290636e-4,d__Bacteria,Actinobacteriota,c__Actinobacteria,o__Streptosporangiales,Streptosporangiaceae,Nonomuraea,A. thaliana,157358958a1bddbac8acda1617734a9e,Root,Caterpillar OS,ASV_527 (Streptosporangiaceae),A. thaliana-Root-Caterpillar OS,Streptosporangiaceae | Nonomuraea_ASV-527
ASV_224,15.340713657915675,-22.777101110366022,3.6564339226495517,-6.229321134254524,4.684606572347404e-10,4.595599047472803e-7,d__Bacteria,Firmicutes,c__Bacilli,o__Bacillales,Bacillaceae,Bacillus,A. thaliana,253a7230f2465f29a4f710bbbf490c22,Root,meJA 0.1mM,ASV_224 (Bacillaceae),A. thaliana-Root-meJA 0.1mM,Bacillaceae | Bacillus_ASV-224
ASV_235,7.368343819323447,21.561200223217963,4.272603659803633,5.046384345466976,4.502492292441205e-7,1.30372165712242e-4,d__Bacteria,Firmicutes,c__Bacilli,o__Bacillales,Bacillaceae,Bacillus,B. oleracea,d6021e8944aae0cc28b535070bee815c,Root,meJA 0.1mM,ASV_235 (Bacillaceae),B. oleracea-Root-meJA 0.1mM,Bacillaceae | Bacillus_ASV-235
ASV_755,8.875471923911936,22.25890602651745,4.165837917803207,5.343200207427984,9.131980451944754e-8,7.871627398035411e-5,d__Bacteria,Firmicutes,c__Bacilli,o__Exiguobacterales,Exiguobacteraceae,Exiguobacterium,A. thaliana,c081c63688123356f5b6b9e4fe5fd9b4,Soil,meJA 0.1mM,ASV_755 (Exiguobacteraceae),A. thaliana-Soil-meJA 0.1mM,Exiguobacteraceae | Exiguobacterium_ASV-755
ASV_979,7.168265437885141,-22.33508474094801,4.273278663635155,-5.226685760284164,1.7257542992379037e-7,7.03996065335617e-5,d__Bacteria,Firmicutes,c__Bacilli,o__Paenibacillales,Paenibacillaceae,Paenibacillus,B. oleracea,e2d1a67f521316cb1307ce4b56073ce5,Root,meJA 0.1mM,ASV_979 (Paenibacillaceae),B. oleracea-Root-meJA 0.1mM,Paenibacillaceae | Paenibacillus_ASV-979
ASV_979,7.168265437885141,-22.331481772490278,4.273278663635157,-5.225842621153454,1.7336377292501219e-7,2.6489039952802914e-5,d__Bacteria,Firmicutes,c__Bacilli,o__Paenibacillales,Paenibacillaceae,Paenibacillus,B. oleracea,e2d1a67f521316cb1307ce4b56073ce5,Root,meJA 1mM,ASV_979 (Paenibacillaceae),B. oleracea-Root-meJA 1mM,Paenibacillaceae | Paenibacillus_ASV-979
ASV_207,7.162754250718157,20.572313965743927,4.28927554169661,4.796221125399327,1.616867907161593e-6,3.511298138385926e-4,d__Bacteria,Firmicutes,c__Bacilli,o__Bacillales,Planococcaceae,Sporosarcina,B. oleracea,41692b85b28c21cd52251d9ce01af670,Root,meJA 0.1mM,ASV_207 (Planococcaceae),B. oleracea-Root-meJA 0.1mM,Planococcaceae | Sporosarcina_ASV-207
ASV_207,7.162754250718157,15.854987629680018,4.322710745082266,3.667834505863584,2.4461342070246285e-4,0.03187312871753091,d__Bacteria,Firmicutes,c__Bacilli,o__Bacillales,Planococcaceae,Sporosarcina,B. oleracea,41692b85b28c21cd52251d9ce01af670,Root,Caterpillar OS,ASV_207 (Planococcaceae),B. oleracea-Root-Caterpillar OS,Planococcaceae | Sporosarcina_ASV-207
ASV_437,29.783813303000134,21.13838841575384,3.99686195398258,5.28874618616512,1.2315764652772266e-7,2.9269593866269407e-6,d__Bacteria,Firmicutes,c__Bacilli,o__Bacillales,Sporolactobacillaceae,Scopulibacillus,A. thaliana,c809ba3f47cbe823a3bdf3ed70ed02fe,Root,meJA 1mM,ASV_437 (Sporolactobacillaceae),A. thaliana-Root-meJA 1mM,Sporolactobacillaceae | Scopulibacillus_ASV-437
ASV_1026,8.71353289479597,18.937593654594913,4.005268854839599,4.728170402771456,2.2655201792369903e-6,4.774690641901355e-5,d__Bacteria,Firmicutes,c__Bacilli,o__Bacillales,Sporolactobacillaceae,Scopulibacillus,A. thaliana,75e24471bd13ab61a9146fe2efdba6eb,Root,meJA 1mM,ASV_1026 (Sporolactobacillaceae),A. thaliana-Root-meJA 1mM,Sporolactobacillaceae | Scopulibacillus_ASV-1026
ASV_437,29.783813303000134,23.081636003568182,4.447044884636402,5.190331242958744,2.0992030267552985e-7,8.825649296772634e-5,d__Bacteria,Firmicutes,c__Bacilli,o__Bacillales,Sporolactobacillaceae,Scopulibacillus,A. thaliana,c809ba3f47cbe823a3bdf3ed70ed02fe,Root,Caterpillar OS,ASV_437 (Sporolactobacillaceae),A. thaliana-Root-Caterpillar OS,Sporolactobacillaceae | Scopulibacillus_ASV-437
ASV_1026,8.71353289479597,21.453154098227028,4.448085302942364,4.823008696356605,1.414088029883232e-6,1.7340254466443133e-4,d__Bacteria,Firmicutes,c__Bacilli,o__Bacillales,Sporolactobacillaceae,Scopulibacillus,A. thaliana,75e24471bd13ab61a9146fe2efdba6eb,Root,Caterpillar OS,ASV_1026 (Sporolactobacillaceae),A. thaliana-Root-Caterpillar OS,Sporolactobacillaceae | Scopulibacillus_ASV-1026
ASV_772,14.054435687385086,-22.928972027544837,3.9953265028650717,-5.738948246433011,9.526632440826967e-9,3.969889371797134e-7,d__Bacteria,Myxococcota,c__Polyangia,o__Polyangiales,BIrii41,BIrii41,A. thaliana,940a7fe4167976c96688457b2f60701d,Root,meJA 1mM,ASV_772 (BIrii41),A. thaliana-Root-meJA 1mM,BIrii41 | BIrii41_ASV-772
ASV_772,14.054435687385086,-22.328916039549405,4.486097566735016,-4.9773585410003465,6.445785705672904e-7,1.3357180326205388e-4,d__Bacteria,Myxococcota,c__Polyangia,o__Polyangiales,BIrii41,BIrii41,A. thaliana,940a7fe4167976c96688457b2f60701d,Root,Caterpillar OS,ASV_772 (BIrii41),A. thaliana-Root-Caterpillar OS,BIrii41 | BIrii41_ASV-772
ASV_1327,15.535621362363905,22.72135773928933,3.995784705978522,5.686331824958805,1.2979708132137043e-8,4.7129563904382914e-7,d__Bacteria,Myxococcota,c__Polyangia,o__Haliangiales,Haliangiaceae,Haliangium,A. thaliana,4e731419ee4e15c8b9c19e0bff81085d,Root,meJA 1mM,ASV_1327 (Haliangiaceae),A. thaliana-Root-meJA 1mM,Haliangiaceae | Haliangium_ASV-1327
ASV_896,13.71093876340231,21.977601186013544,3.9959503401949656,5.499968546891711,3.798590036638293e-8,1.2122928774071352e-6,d__Bacteria,Myxococcota,c__Polyangia,o__Haliangiales,Haliangiaceae,Haliangium,A. thaliana,26812df1c2ba4d64136fb256371a5f1c,Root,meJA 1mM,ASV_896 (Haliangiaceae),A. thaliana-Root-meJA 1mM,Haliangiaceae | Haliangium_ASV-896
ASV_1273,4.236578160260444,-21.546447292033488,3.9969474268249874,-5.390725719189434,7.01737113082718e-8,1.3196388806923874e-5,d__Bacteria,Myxococcota,c__Polyangia,o__Polyangiales,Polyangiaceae,Aetherobacter,A. thaliana,026252e0e106c8ef7fbb7817fbd78355,Root,meJA 0.1mM,ASV_1273 (Polyangiaceae),A. thaliana-Root-meJA 0.1mM,Polyangiaceae | Aetherobacter_ASV-1273
ASV_1273,4.236578160260444,-20.99142227317503,3.9969474268249874,-5.251863492697916,1.5056803830846715e-7,3.443216148834887e-6,d__Bacteria,Myxococcota,c__Polyangia,o__Polyangiales,Polyangiaceae,Aetherobacter,A. thaliana,026252e0e106c8ef7fbb7817fbd78355,Root,meJA 1mM,ASV_1273 (Polyangiaceae),A. thaliana-Root-meJA 1mM,Polyangiaceae | Aetherobacter_ASV-1273
ASV_1273,4.236578160260444,-20.96870753491637,4.487541201020679,-4.672649585957471,2.9733881385773878e-6,2.7321708631226606e-4,d__Bacteria,Myxococcota,c__Polyangia,o__Polyangiales,Polyangiaceae,Aetherobacter,A. thaliana,026252e0e106c8ef7fbb7817fbd78355,Root,Caterpillar OS,ASV_1273 (Polyangiaceae),A. thaliana-Root-Caterpillar OS,Polyangiaceae | Aetherobacter_ASV-1273
ASV_568,24.50185816233987,21.935031262817052,3.7367177141925763,5.870133347109614,4.354447643702194e-9,2.4319590090076756e-7,d__Bacteria,Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,Saccharimonadaceae,TM7a,A. thaliana,5a0060d554602e35a2b2a5482c329ff2,Root,meJA 1mM,ASV_568 (Saccharimonadaceae),A. thaliana-Root-meJA 1mM,Saccharimonadaceae | TM7a_ASV-568
ASV_1043,6.7362044876918565,-23.168127237028294,3.9961192689307676,-5.797656595777067,6.72479771306038e-9,3.2659126284732373e-7,d__Bacteria,Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,Saccharimonadaceae,TM7a,A. thaliana,fc594b5bb5f458e37ccd97fc8e0b9692,Root,meJA 1mM,ASV_1043 (Saccharimonadaceae),A. thaliana-Root-meJA 1mM,Saccharimonadaceae | TM7a_ASV-1043
ASV_356,42.897824059608375,18.503270666828357,4.0134556041142515,4.61030904337409,4.020708138356687e-6,8.316909241748926e-5,d__Bacteria,Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,Saccharimonadaceae,TM7a,A. thaliana,6f3d36a0c26b1b67d1176743231af0bf,Root,meJA 1mM,ASV_356 (Saccharimonadaceae),A. thaliana-Root-meJA 1mM,Saccharimonadaceae | TM7a_ASV-356
ASV_356,42.897824059608375,24.440975848391894,4.446803287711243,5.496302459777031,3.8783708997836984e-8,2.400259024552252e-5,d__Bacteria,Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,Saccharimonadaceae,TM7a,A. thaliana,6f3d36a0c26b1b67d1176743231af0bf,Root,Caterpillar OS,ASV_356 (Saccharimonadaceae),A. thaliana-Root-Caterpillar OS,Saccharimonadaceae | TM7a_ASV-356
ASV_568,24.50185816233987,22.02237114651517,4.156444292318825,5.298367931265881,1.1684234235427491e-7,5.731116892477184e-5,d__Bacteria,Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,Saccharimonadaceae,TM7a,A. thaliana,5a0060d554602e35a2b2a5482c329ff2,Root,Caterpillar OS,ASV_568 (Saccharimonadaceae),A. thaliana-Root-Caterpillar OS,Saccharimonadaceae | TM7a_ASV-568
ASV_1043,6.7362044876918565,-20.937711239428243,4.48680360833837,-4.666509405608296,3.063596278730812e-6,2.7321708631226606e-4,d__Bacteria,Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,Saccharimonadaceae,TM7a,A. thaliana,fc594b5bb5f458e37ccd97fc8e0b9692,Root,Caterpillar OS,ASV_1043 (Saccharimonadaceae),A. thaliana-Root-Caterpillar OS,Saccharimonadaceae | TM7a_ASV-1043
ASV_252,90.14092385360776,24.96613496777847,3.9947426821624075,6.249747969815159,4.1111554320526564e-10,6.503268954300344e-8,d__Bacteria,Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,Saccharimonadales,Saccharimonadales,A. thaliana,079c0e1b658ad3a2b423a95b18625ac9,Root,meJA 1mM,ASV_252 (Saccharimonadales),A. thaliana-Root-meJA 1mM,Saccharimonadales | Saccharimonadales_ASV-252
ASV_1360,4.81151514271967,21.93040334007539,4.4487529654667926,4.9295619492268905,8.241419970731763e-7,1.4267352337566812e-4,d__Bacteria,Chloroflexi,c__Ktedonobacteria,o__Ktedonobacterales,Ktedonobacteraceae,uncultured,A. thaliana,c0eb521be4b2ad006cfb9471a22c04a6,Root,Caterpillar OS,ASV_1360 (Ktedonobacteraceae),A. thaliana-Root-Caterpillar OS,Ktedonobacteraceae | uncultured_ASV-1360
ASV_1369,4.588759812038203,21.72403604148164,4.448860578696136,4.883056157234867,1.0445410680100784e-6,1.5307859759520164e-4,d__Bacteria,Chloroflexi,c__Anaerolineae,o__RBG-13-54-9,RBG-13-54-9,RBG-13-54-9,A. thaliana,ecd50dd946ef1d9def250b2c33b1e569,Root,Caterpillar OS,ASV_1369 (RBG-13-54-9),A. thaliana-Root-Caterpillar OS,RBG-13-54-9 | RBG-13-54-9_ASV-1369
ASV_1713,3.0740235634042334,21.231239268810118,4.449999789293116,4.771065230136271,1.8325417700663315e-6,1.9974705293723013e-4,d__Bacteria,Chloroflexi,c__Anaerolineae,o__RBG-13-54-9,RBG-13-54-9,RBG-13-54-9,A. thaliana,87bf1e08d9bbe06c91150608e44cf51c,Root,Caterpillar OS,ASV_1713 (RBG-13-54-9),A. thaliana-Root-Caterpillar OS,RBG-13-54-9 | RBG-13-54-9_ASV-1713
ASV_876,36.58856619921219,24.635062348075106,3.995060172260796,6.166380801752525,6.987070533444741e-10,7.804557785857775e-8,d__Bacteria,Acidobacteriota,c__Acidobacteriae,o__Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Granulicella,A. thaliana,6b9a6469c7ac728708b4c60a5f47e204,Root,meJA 1mM,ASV_876 (Acidobacteriaceae_(Subgroup_1)),A. thaliana-Root-meJA 1mM,Acidobacteriaceae_(Subgroup_1) | Granulicella_ASV-876
ASV_523,25.62632773209992,-18.2503927652148,3.0750938368015728,-5.934905968332064,2.940139576365707e-9,4.3264153866221376e-006,d__Bacteria,Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,Vicinamibacteraceae,Vicinamibacter,A. thaliana,853fb73552bfc23d80e4a926f7ace08d,Root,Caterpillar OS,ASV_523 (Vicinamibacteraceae),A. thaliana-Root-Caterpillar OS,Vicinamibacteraceae | Vicinamibacter_ASV-523
